noted_date,temp,out/in
25-11-2018 22:01,37,Out
25-11-2018 21:59,37,Out
25-11-2018 21:57,37,Out
25-11-2018 21:55,38,Out
25-11-2018 21:53,37,Out
25-11-2018 21:47,37,Out
25-11-2018 21:45,38,Out
25-11-2018 21:43,37,Out
25-11-2018 21:41,38,Out
25-11-2018 21:39,38,Out
25-11-2018 21:37,38,Out
25-11-2018 21:35,37,Out
25-11-2018 21:33,38,Out
25-11-2018 21:29,38,Out
25-11-2018 21:27,38,Out
25-11-2018 21:23,37,Out
25-11-2018 21:21,36,Out
25-11-2018 21:19,38,Out
25-11-2018 21:17,38,Out
25-11-2018 21:15,37,Out
25-11-2018 21:13,36,Out
25-11-2018 21:11,35,Out
25-11-2018 21:09,36,Out
25-11-2018 21:05,36,Out
25-11-2018 21:03,37,Out
25-11-2018 20:59,37,Out
25-11-2018 20:57,38,Out
25-11-2018 20:53,40,Out
25-11-2018 20:51,40,Out
25-11-2018 20:33,39,Out
25-11-2018 20:31,39,Out
25-11-2018 20:27,40,Out
25-11-2018 20:25,39,Out
25-11-2018 20:19,39,Out
25-11-2018 20:17,39,Out
25-11-2018 20:07,38,Out
25-11-2018 20:05,38,Out
25-11-2018 20:03,39,Out
25-11-2018 20:01,38,Out
25-11-2018 19:59,39,Out
25-11-2018 19:51,39,Out
25-11-2018 19:41,40,Out
25-11-2018 19:37,40,Out
25-11-2018 19:35,39,Out
25-11-2018 19:33,39,Out
25-11-2018 19:21,39,Out
25-11-2018 19:19,39,Out
25-11-2018 19:15,40,Out
25-11-2018 19:09,39,Out
25-11-2018 19:07,40,Out
25-11-2018 19:05,41,Out
25-11-2018 19:03,41,Out
25-11-2018 18:57,40,Out
25-11-2018 18:53,40,Out
25-11-2018 18:47,40,Out
25-11-2018 18:37,40,Out
25-11-2018 18:35,39,Out
25-11-2018 18:31,40,Out
25-11-2018 18:29,41,Out
25-11-2018 18:27,40,Out
25-11-2018 18:23,41,Out
25-11-2018 18:21,40,Out
25-11-2018 18:11,41,Out
25-11-2018 18:05,40,Out
25-11-2018 18:01,41,Out
25-11-2018 17:55,40,Out
25-11-2018 17:51,41,Out
25-11-2018 17:49,41,Out
25-11-2018 17:45,41,Out
25-11-2018 17:43,40,Out
25-11-2018 17:37,41,Out
25-11-2018 17:35,41,Out
25-11-2018 17:33,40,Out
25-11-2018 17:31,40,Out
25-11-2018 17:23,41,Out
25-11-2018 17:21,40,Out
25-11-2018 17:19,40,Out
25-11-2018 17:17,40,Out
25-11-2018 17:15,40,Out
25-11-2018 17:13,40,Out
25-11-2018 17:05,41,Out
25-11-2018 16:57,40,Out
25-11-2018 16:55,41,Out
25-11-2018 16:53,41,Out
25-11-2018 16:49,41,Out
25-11-2018 16:47,41,Out
25-11-2018 16:35,41,Out
25-11-2018 16:33,42,Out
25-11-2018 16:31,41,Out
25-11-2018 16:23,41,Out
25-11-2018 16:19,41,Out
25-11-2018 16:17,41,Out
25-11-2018 16:01,41,Out
25-11-2018 15:59,41,Out
25-11-2018 15:41,41,Out
25-11-2018 15:39,41,Out
25-11-2018 15:37,41,Out
25-11-2018 15:35,41,Out
25-11-2018 15:19,41,Out
25-11-2018 15:17,40,Out
25-11-2018 15:13,40,Out
25-11-2018 15:09,41,Out
25-11-2018 15:05,40,Out
25-11-2018 15:03,40,Out
25-11-2018 14:59,39,Out
25-11-2018 14:47,39,Out
25-11-2018 14:45,39,Out
25-11-2018 14:43,40,Out
25-11-2018 14:39,39,Out
25-11-2018 14:35,40,Out
25-11-2018 14:31,41,Out
25-11-2018 14:27,42,Out
25-11-2018 14:25,42,Out
25-11-2018 14:21,42,Out
25-11-2018 13:59,42,Out
25-11-2018 13:57,42,Out
25-11-2018 13:55,42,Out
25-11-2018 13:39,42,Out
25-11-2018 13:35,42,Out
25-11-2018 13:33,43,Out
25-11-2018 13:29,42,Out
25-11-2018 13:27,42,Out
25-11-2018 13:23,42,Out
25-11-2018 13:19,42,Out
25-11-2018 12:59,43,Out
25-11-2018 12:53,43,Out
25-11-2018 12:43,43,Out
25-11-2018 12:11,44,Out
25-11-2018 12:09,45,Out
25-11-2018 12:03,44,Out
25-11-2018 10:36,45,Out
25-11-2018 10:34,46,Out
25-11-2018 10:08,45,Out
25-11-2018 10:06,46,Out
25-11-2018 09:42,45,Out
25-11-2018 09:40,46,Out
25-11-2018 09:04,45,Out
25-11-2018 08:52,44,Out
25-11-2018 08:26,45,Out
25-11-2018 08:24,44,Out
25-11-2018 08:22,45,Out
25-11-2018 08:12,44,Out
25-11-2018 07:56,45,Out
25-11-2018 07:50,44,Out
25-11-2018 07:40,45,Out
25-11-2018 07:28,44,Out
25-11-2018 07:24,43,Out
25-11-2018 07:00,44,Out
25-11-2018 06:58,43,Out
25-11-2018 06:56,44,Out
25-11-2018 06:26,43,Out
25-11-2018 06:22,42,Out
25-11-2018 06:18,42,Out
25-11-2018 06:14,42,Out
25-11-2018 06:12,42,Out
25-11-2018 06:08,42,Out
25-11-2018 06:06,41,Out
25-11-2018 06:04,43,Out
25-11-2018 06:02,41,Out
25-11-2018 05:54,42,Out
25-11-2018 05:52,42,Out
25-11-2018 05:50,42,Out
25-11-2018 05:44,42,Out
25-11-2018 05:42,42,Out
25-11-2018 05:40,41,Out
25-11-2018 05:38,41,Out
25-11-2018 05:36,42,Out
25-11-2018 05:32,41,Out
25-11-2018 05:28,42,Out
25-11-2018 05:26,41,Out
25-11-2018 05:24,42,Out
25-11-2018 05:18,41,Out
25-11-2018 05:14,41,Out
25-11-2018 05:08,40,Out
25-11-2018 05:06,40,Out
25-11-2018 05:04,40,Out
25-11-2018 05:02,40,Out
25-11-2018 04:58,39,Out
25-11-2018 04:56,38,Out
25-11-2018 04:42,39,Out
25-11-2018 04:38,39,Out
25-11-2018 04:36,39,Out
25-11-2018 04:34,38,Out
25-11-2018 04:32,39,Out
25-11-2018 04:30,38,Out
25-11-2018 04:28,39,Out
25-11-2018 04:24,38,Out
25-11-2018 04:22,39,Out
25-11-2018 04:20,38,Out
25-11-2018 04:18,39,Out
25-11-2018 04:12,38,Out
25-11-2018 04:02,38,Out
25-11-2018 04:00,38,Out
25-11-2018 03:52,38,Out
25-11-2018 03:50,38,Out
25-11-2018 03:48,37,Out
25-11-2018 03:46,38,Out
25-11-2018 03:44,37,Out
25-11-2018 03:40,37,Out
25-11-2018 03:38,36,Out
25-11-2018 03:36,37,Out
25-11-2018 03:34,37,Out
25-11-2018 03:32,37,Out
25-11-2018 03:30,36,Out
25-11-2018 03:26,35,Out
25-11-2018 03:24,36,Out
25-11-2018 03:12,35,Out
25-11-2018 03:10,36,Out
25-11-2018 03:08,35,Out
25-11-2018 03:06,35,Out
25-11-2018 03:02,34,Out
25-11-2018 03:00,34,Out
25-11-2018 02:58,33,Out
25-11-2018 02:56,34,Out
25-11-2018 02:54,34,Out
25-11-2018 02:52,33,Out
25-11-2018 02:50,33,Out
25-11-2018 02:48,33,Out
25-11-2018 02:46,33,Out
25-11-2018 02:44,34,Out
25-11-2018 02:42,33,Out
25-11-2018 02:40,34,Out
25-11-2018 02:34,33,Out
25-11-2018 02:30,33,Out
25-11-2018 02:26,35,Out
25-11-2018 02:22,34,Out
25-11-2018 02:20,35,Out
25-11-2018 02:16,36,Out
25-11-2018 02:10,36,Out
25-11-2018 02:08,35,Out
25-11-2018 02:04,36,Out
25-11-2018 02:00,35,Out
25-11-2018 01:58,36,Out
25-11-2018 01:56,36,Out
25-11-2018 01:54,36,Out
25-11-2018 01:52,36,Out
25-11-2018 01:46,36,Out
25-11-2018 01:44,35,Out
25-11-2018 01:42,34,Out
25-11-2018 01:40,35,Out
25-11-2018 01:38,33,Out
25-11-2018 01:36,33,Out
25-11-2018 01:34,33,Out
25-11-2018 01:32,33,Out
25-11-2018 01:30,34,Out
25-11-2018 01:28,34,Out
25-11-2018 01:26,36,Out
25-11-2018 01:24,35,Out
25-11-2018 01:22,36,Out
25-11-2018 01:18,35,Out
25-11-2018 01:16,36,Out
25-11-2018 01:14,37,Out
25-11-2018 01:12,36,Out
25-11-2018 01:10,37,Out
25-11-2018 01:06,36,Out
25-11-2018 01:04,35,Out
25-11-2018 01:02,36,Out
25-11-2018 01:00,37,Out
25-11-2018 00:58,36,Out
25-11-2018 00:56,36,Out
25-11-2018 00:54,36,Out
25-11-2018 00:52,36,Out
25-11-2018 00:48,37,Out
25-11-2018 00:46,36,Out
25-11-2018 00:42,37,Out
25-11-2018 00:40,36,Out
25-11-2018 00:38,37,Out
25-11-2018 00:36,36,Out
25-11-2018 00:28,37,Out
25-11-2018 00:24,37,Out
25-11-2018 00:22,36,Out
25-11-2018 00:20,35,Out
25-11-2018 00:18,37,Out
25-11-2018 00:16,36,Out
25-11-2018 00:14,37,Out
25-11-2018 00:12,38,Out
24-11-2018 23:50,37,Out
24-11-2018 23:48,37,Out
24-11-2018 23:46,36,Out
24-11-2018 23:44,35,Out
24-11-2018 23:42,36,Out
24-11-2018 23:40,36,Out
24-11-2018 23:38,37,Out
24-11-2018 23:36,36,Out
24-11-2018 23:34,37,Out
24-11-2018 23:32,36,Out
24-11-2018 23:30,35,Out
24-11-2018 23:28,35,Out
24-11-2018 23:26,38,Out
24-11-2018 23:24,37,Out
24-11-2018 23:22,36,Out
24-11-2018 23:18,36,Out
24-11-2018 23:14,37,Out
24-11-2018 23:12,37,Out
24-11-2018 23:10,37,Out
24-11-2018 23:06,36,Out
24-11-2018 23:04,37,Out
24-11-2018 23:02,38,Out
24-11-2018 22:58,39,Out
24-11-2018 22:56,38,Out
24-11-2018 22:54,39,Out
24-11-2018 22:48,38,Out
24-11-2018 22:46,38,Out
24-11-2018 22:44,39,Out
24-11-2018 22:38,38,Out
24-11-2018 22:36,36,Out
24-11-2018 22:34,37,Out
24-11-2018 22:32,38,Out
24-11-2018 22:30,38,Out
24-11-2018 22:28,38,Out
24-11-2018 22:26,39,Out
24-11-2018 22:14,39,Out
24-11-2018 22:10,38,Out
24-11-2018 22:06,39,Out
24-11-2018 22:04,38,Out
24-11-2018 22:00,39,Out
24-11-2018 21:50,39,Out
24-11-2018 21:48,38,Out
24-11-2018 21:30,39,Out
24-11-2018 21:28,40,Out
24-11-2018 21:26,39,Out
24-11-2018 21:24,40,Out
24-11-2018 21:20,39,Out
24-11-2018 21:18,38,Out
24-11-2018 21:12,39,Out
24-11-2018 21:10,40,Out
24-11-2018 21:00,39,Out
24-11-2018 20:56,39,Out
24-11-2018 20:52,39,Out
24-11-2018 20:48,39,Out
24-11-2018 20:44,39,Out
24-11-2018 20:42,39,Out
24-11-2018 20:28,39,Out
24-11-2018 20:26,39,Out
24-11-2018 20:24,40,Out
24-11-2018 20:14,39,Out
24-11-2018 20:12,38,Out
24-11-2018 20:10,39,Out
24-11-2018 20:06,39,Out
24-11-2018 20:04,40,Out
24-11-2018 19:56,39,Out
24-11-2018 19:50,39,Out
24-11-2018 19:48,40,Out
24-11-2018 19:42,39,Out
24-11-2018 19:40,40,Out
24-11-2018 19:38,39,Out
24-11-2018 19:32,40,Out
24-11-2018 19:30,41,Out
24-11-2018 19:28,40,Out
24-11-2018 19:26,39,Out
24-11-2018 19:24,39,Out
24-11-2018 19:20,40,Out
24-11-2018 19:18,39,Out
24-11-2018 19:16,40,Out
24-11-2018 19:14,39,Out
24-11-2018 19:12,40,Out
24-11-2018 19:10,39,Out
24-11-2018 19:08,39,Out
24-11-2018 19:06,39,Out
24-11-2018 19:04,40,Out
24-11-2018 19:02,40,Out
24-11-2018 19:00,39,Out
24-11-2018 18:58,40,Out
24-11-2018 18:56,37,Out
24-11-2018 18:54,39,Out
24-11-2018 18:53,40,Out
24-11-2018 18:49,39,Out
24-11-2018 18:43,40,Out
24-11-2018 18:41,39,Out
24-11-2018 18:39,41,Out
24-11-2018 18:37,40,Out
24-11-2018 18:33,40,Out
24-11-2018 18:31,39,Out
24-11-2018 18:29,40,Out
24-11-2018 18:27,41,Out
24-11-2018 18:23,40,Out
24-11-2018 18:21,40,Out
24-11-2018 18:17,41,Out
24-11-2018 17:53,40,Out
24-11-2018 17:49,40,Out
24-11-2018 17:31,40,Out
24-11-2018 17:29,41,Out
24-11-2018 17:23,40,Out
24-11-2018 17:21,39,Out
24-11-2018 17:17,41,Out
24-11-2018 17:15,40,Out
24-11-2018 17:13,41,Out
24-11-2018 17:11,40,Out
24-11-2018 17:09,41,Out
24-11-2018 17:03,40,Out
24-11-2018 17:01,41,Out
24-11-2018 16:57,40,Out
24-11-2018 16:55,41,Out
24-11-2018 16:53,39,Out
24-11-2018 16:51,40,Out
24-11-2018 16:49,40,Out
24-11-2018 16:47,40,Out
24-11-2018 16:45,39,Out
24-11-2018 16:41,39,Out
24-11-2018 16:39,40,Out
24-11-2018 16:37,39,Out
24-11-2018 16:35,40,Out
24-11-2018 16:33,41,Out
24-11-2018 16:29,40,Out
24-11-2018 16:27,41,Out
24-11-2018 16:21,40,Out
24-11-2018 16:09,41,Out
24-11-2018 16:07,40,Out
24-11-2018 16:03,41,Out
24-11-2018 15:55,40,Out
24-11-2018 15:53,40,Out
24-11-2018 15:51,41,Out
24-11-2018 15:49,41,Out
24-11-2018 15:47,40,Out
24-11-2018 15:45,39,Out
24-11-2018 15:43,40,Out
24-11-2018 15:39,40,Out
24-11-2018 15:37,41,Out
24-11-2018 15:35,41,Out
24-11-2018 15:33,40,Out
24-11-2018 15:29,41,Out
24-11-2018 15:27,40,Out
24-11-2018 15:25,41,Out
24-11-2018 15:23,40,Out
24-11-2018 15:21,41,Out
24-11-2018 15:13,41,Out
24-11-2018 15:11,41,Out
24-11-2018 15:07,41,Out
24-11-2018 15:05,40,Out
24-11-2018 15:03,41,Out
24-11-2018 15:01,40,Out
24-11-2018 14:59,41,Out
24-11-2018 14:57,41,Out
24-11-2018 14:53,42,Out
24-11-2018 14:47,41,Out
24-11-2018 14:45,42,Out
24-11-2018 14:39,41,Out
24-11-2018 14:37,42,Out
24-11-2018 14:35,41,Out
24-11-2018 14:33,42,Out
24-11-2018 14:31,42,Out
24-11-2018 14:27,42,Out
24-11-2018 14:25,43,Out
24-11-2018 14:23,42,Out
24-11-2018 14:15,43,Out
24-11-2018 14:13,42,Out
24-11-2018 14:11,43,Out
24-11-2018 14:09,42,Out
24-11-2018 14:07,43,Out
24-11-2018 13:59,42,Out
24-11-2018 13:57,41,Out
24-11-2018 13:55,42,Out
24-11-2018 13:53,41,Out
24-11-2018 13:49,42,Out
24-11-2018 13:43,43,Out
24-11-2018 13:39,42,Out
24-11-2018 13:37,44,Out
24-11-2018 13:27,43,Out
24-11-2018 13:25,44,Out
24-11-2018 13:23,43,Out
24-11-2018 13:21,44,Out
24-11-2018 13:17,43,Out
24-11-2018 13:15,44,Out
24-11-2018 13:13,43,Out
24-11-2018 13:11,44,Out
24-11-2018 13:09,43,Out
24-11-2018 13:07,44,Out
24-11-2018 13:03,43,Out
24-11-2018 13:01,44,Out
24-11-2018 12:59,43,Out
24-11-2018 12:55,44,Out
24-11-2018 12:53,45,Out
24-11-2018 12:37,44,Out
24-11-2018 12:35,43,Out
24-11-2018 12:19,44,Out
24-11-2018 12:15,45,Out
24-11-2018 12:11,44,Out
24-11-2018 12:09,45,Out
24-11-2018 12:05,44,Out
24-11-2018 12:03,45,Out
24-11-2018 11:57,44,Out
24-11-2018 11:55,46,Out
24-11-2018 11:53,44,Out
24-11-2018 11:51,45,Out
24-11-2018 11:45,44,Out
24-11-2018 11:43,45,Out
24-11-2018 11:41,46,Out
24-11-2018 11:39,45,Out
24-11-2018 11:37,46,Out
24-11-2018 11:35,44,Out
24-11-2018 11:33,46,Out
24-11-2018 11:21,45,Out
24-11-2018 11:19,46,Out
24-11-2018 11:11,45,Out
24-11-2018 11:09,46,Out
24-11-2018 10:55,45,Out
24-11-2018 10:49,44,Out
24-11-2018 10:47,45,Out
24-11-2018 10:45,46,Out
24-11-2018 10:43,45,Out
24-11-2018 10:41,44,Out
24-11-2018 10:35,45,Out
24-11-2018 10:33,44,Out
24-11-2018 10:31,45,Out
24-11-2018 10:29,44,Out
24-11-2018 10:27,45,Out
24-11-2018 10:25,44,Out
24-11-2018 10:23,46,Out
24-11-2018 10:21,45,Out
24-11-2018 10:19,46,Out
24-11-2018 10:17,45,Out
24-11-2018 10:15,44,Out
24-11-2018 10:13,45,Out
24-11-2018 10:11,44,Out
24-11-2018 10:05,45,Out
24-11-2018 10:03,46,Out
24-11-2018 10:01,45,Out
24-11-2018 09:55,46,Out
24-11-2018 09:53,44,Out
24-11-2018 09:49,45,Out
24-11-2018 09:45,44,Out
24-11-2018 09:41,45,Out
24-11-2018 09:39,44,Out
24-11-2018 09:31,45,Out
24-11-2018 09:29,44,Out
24-11-2018 09:25,46,Out
24-11-2018 09:09,45,Out
24-11-2018 09:07,46,Out
24-11-2018 09:05,44,Out
24-11-2018 09:03,46,Out
24-11-2018 09:01,44,Out
24-11-2018 08:59,46,Out
24-11-2018 08:51,45,Out
24-11-2018 08:49,44,Out
24-11-2018 08:39,45,Out
24-11-2018 08:35,44,Out
24-11-2018 08:31,45,Out
24-11-2018 08:29,46,Out
24-11-2018 08:27,45,Out
24-11-2018 08:25,44,Out
24-11-2018 08:23,45,Out
24-11-2018 08:21,44,Out
24-11-2018 08:13,45,Out
24-11-2018 08:11,44,Out
24-11-2018 08:09,45,Out
24-11-2018 08:07,44,Out
24-11-2018 08:05,46,Out
24-11-2018 07:55,44,Out
24-11-2018 07:53,45,Out
24-11-2018 07:47,44,Out
24-11-2018 07:43,46,Out
24-11-2018 07:41,45,Out
24-11-2018 07:39,44,Out
24-11-2018 07:37,48,Out
24-11-2018 07:35,44,Out
24-11-2018 07:33,45,Out
24-11-2018 07:25,44,Out
24-11-2018 07:21,45,Out
24-11-2018 07:01,44,Out
24-11-2018 06:59,45,Out
24-11-2018 06:51,44,Out
24-11-2018 06:49,45,Out
24-11-2018 06:41,44,Out
24-11-2018 06:39,45,Out
24-11-2018 06:37,43,Out
24-11-2018 06:35,44,Out
24-11-2018 06:33,43,Out
24-11-2018 06:29,43,Out
24-11-2018 06:27,44,Out
24-11-2018 06:19,43,Out
24-11-2018 06:17,43,Out
24-11-2018 06:15,42,Out
24-11-2018 06:13,43,Out
24-11-2018 06:11,43,Out
24-11-2018 06:09,42,Out
24-11-2018 06:05,44,Out
24-11-2018 05:55,43,Out
24-11-2018 05:53,42,Out
24-11-2018 05:51,43,Out
24-11-2018 05:49,42,Out
24-11-2018 05:43,42,Out
24-11-2018 05:41,43,Out
24-11-2018 05:39,42,Out
24-11-2018 05:37,43,Out
24-11-2018 05:27,42,Out
24-11-2018 05:25,42,Out
24-11-2018 05:23,41,Out
24-11-2018 05:21,42,Out
24-11-2018 05:17,41,Out
24-11-2018 05:15,42,Out
24-11-2018 05:11,41,Out
24-11-2018 05:07,42,Out
24-11-2018 05:05,42,Out
24-11-2018 05:03,41,Out
24-11-2018 05:01,42,Out
24-11-2018 04:51,41,Out
24-11-2018 04:45,41,Out
24-11-2018 04:43,40,Out
24-11-2018 04:39,40,Out
24-11-2018 04:37,41,Out
24-11-2018 04:35,40,Out
24-11-2018 04:33,40,Out
24-11-2018 04:31,40,Out
24-11-2018 04:29,40,Out
24-11-2018 04:25,39,Out
24-11-2018 04:23,38,Out
24-11-2018 04:21,39,Out
24-11-2018 04:19,39,Out
24-11-2018 04:17,39,Out
24-11-2018 04:15,39,Out
24-11-2018 04:13,39,Out
24-11-2018 04:09,39,Out
24-11-2018 04:03,39,Out
24-11-2018 04:01,39,Out
24-11-2018 03:57,39,Out
24-11-2018 03:55,39,Out
24-11-2018 03:53,38,Out
24-11-2018 03:51,37,Out
24-11-2018 03:47,38,Out
24-11-2018 03:45,37,Out
24-11-2018 03:41,38,Out
24-11-2018 03:37,37,Out
24-11-2018 03:33,37,Out
24-11-2018 03:31,36,Out
24-11-2018 03:29,35,Out
24-11-2018 03:27,35,Out
24-11-2018 03:25,34,Out
24-11-2018 03:23,34,Out
24-11-2018 03:21,35,Out
24-11-2018 03:17,34,Out
24-11-2018 03:15,33,Out
24-11-2018 03:13,34,Out
24-11-2018 03:11,34,Out
24-11-2018 03:09,33,Out
24-11-2018 03:07,33,Out
24-11-2018 03:05,33,Out
24-11-2018 03:03,33,Out
24-11-2018 03:01,33,Out
24-11-2018 02:53,33,Out
24-11-2018 02:51,33,Out
24-11-2018 02:49,33,Out
24-11-2018 02:43,32,Out
24-11-2018 02:41,31,Out
24-11-2018 02:39,33,Out
24-11-2018 02:37,32,Out
24-11-2018 02:33,31,Out
24-11-2018 02:31,32,Out
24-11-2018 02:29,32,Out
24-11-2018 02:27,32,Out
24-11-2018 02:25,31,Out
24-11-2018 02:23,32,Out
24-11-2018 02:19,33,Out
24-11-2018 02:15,33,Out
24-11-2018 02:13,34,Out
24-11-2018 02:07,33,Out
24-11-2018 02:01,33,Out
24-11-2018 02:00,34,Out
24-11-2018 01:58,33,Out
24-11-2018 01:56,33,Out
24-11-2018 01:54,33,Out
24-11-2018 01:52,33,Out
24-11-2018 01:50,33,Out
24-11-2018 01:46,34,Out
24-11-2018 01:44,34,Out
24-11-2018 01:42,35,Out
24-11-2018 01:40,35,Out
24-11-2018 01:38,36,Out
24-11-2018 01:36,36,Out
24-11-2018 01:34,37,Out
24-11-2018 01:30,37,Out
24-11-2018 01:26,36,Out
24-11-2018 01:20,36,Out
24-11-2018 01:18,35,Out
24-11-2018 01:16,34,Out
24-11-2018 01:14,35,Out
24-11-2018 01:12,34,Out
24-11-2018 01:10,34,Out
24-11-2018 01:08,34,Out
24-11-2018 01:06,35,Out
24-11-2018 01:04,34,Out
24-11-2018 01:02,35,Out
24-11-2018 01:00,35,Out
24-11-2018 00:58,36,Out
24-11-2018 00:56,36,Out
24-11-2018 00:48,38,Out
24-11-2018 00:46,38,Out
24-11-2018 00:44,39,Out
24-11-2018 00:42,37,Out
24-11-2018 00:36,39,Out
24-11-2018 00:32,39,Out
24-11-2018 00:30,38,Out
24-11-2018 00:22,39,Out
24-11-2018 00:20,38,Out
24-11-2018 00:18,38,Out
24-11-2018 00:14,38,Out
24-11-2018 00:12,39,Out
24-11-2018 00:10,38,Out
24-11-2018 00:08,37,Out
24-11-2018 00:06,38,Out
24-11-2018 00:02,39,Out
24-11-2018 00:00,38,Out
23-11-2018 23:58,37,Out
23-11-2018 23:56,38,Out
23-11-2018 23:54,38,Out
23-11-2018 23:52,39,Out
23-11-2018 23:50,38,Out
23-11-2018 23:48,39,Out
23-11-2018 23:46,38,Out
23-11-2018 23:44,39,Out
23-11-2018 23:36,38,Out
23-11-2018 23:34,37,Out
23-11-2018 23:32,39,Out
23-11-2018 23:30,38,Out
23-11-2018 23:28,38,Out
23-11-2018 23:26,39,Out
23-11-2018 23:24,38,Out
23-11-2018 23:22,39,Out
23-11-2018 23:20,38,Out
23-11-2018 23:16,38,Out
23-11-2018 23:12,37,Out
23-11-2018 23:10,37,Out
23-11-2018 23:08,37,Out
23-11-2018 23:06,37,Out
23-11-2018 23:04,36,Out
23-11-2018 23:02,35,Out
23-11-2018 22:56,35,Out
23-11-2018 22:54,35,Out
23-11-2018 22:52,36,Out
23-11-2018 22:50,35,Out
23-11-2018 22:46,35,Out
23-11-2018 22:42,34,Out
23-11-2018 22:40,35,Out
23-11-2018 22:36,35,Out
23-11-2018 22:34,35,Out
23-11-2018 22:32,36,Out
23-11-2018 22:30,35,Out
23-11-2018 22:28,36,Out
23-11-2018 22:26,37,Out
23-11-2018 22:20,37,Out
23-11-2018 22:18,37,Out
23-11-2018 22:16,37,Out
23-11-2018 22:14,38,Out
23-11-2018 22:10,37,Out
23-11-2018 22:08,36,Out
23-11-2018 22:06,37,Out
23-11-2018 22:04,37,Out
23-11-2018 22:02,38,Out
23-11-2018 22:00,38,Out
23-11-2018 21:56,39,Out
23-11-2018 21:54,39,Out
23-11-2018 21:52,38,Out
23-11-2018 21:44,38,Out
23-11-2018 21:26,39,Out
23-11-2018 21:24,40,Out
23-11-2018 21:18,39,Out
23-11-2018 21:14,40,Out
23-11-2018 21:12,39,Out
23-11-2018 21:08,40,Out
23-11-2018 21:06,39,Out
23-11-2018 21:04,40,Out
23-11-2018 21:02,39,Out
23-11-2018 21:00,39,Out
23-11-2018 20:58,39,Out
23-11-2018 20:54,39,Out
23-11-2018 20:52,38,Out
23-11-2018 20:50,38,Out
23-11-2018 20:48,38,Out
23-11-2018 20:42,37,Out
23-11-2018 20:40,38,Out
23-11-2018 20:38,38,Out
23-11-2018 20:34,37,Out
23-11-2018 20:32,38,Out
23-11-2018 20:30,38,Out
23-11-2018 20:28,39,Out
23-11-2018 20:24,39,Out
23-11-2018 20:20,39,Out
23-11-2018 20:16,38,Out
23-11-2018 20:14,38,Out
23-11-2018 20:08,38,Out
23-11-2018 20:06,39,Out
23-11-2018 20:02,38,Out
23-11-2018 20:00,37,Out
23-11-2018 19:56,38,Out
23-11-2018 19:50,39,Out
23-11-2018 19:48,38,Out
23-11-2018 19:46,39,Out
23-11-2018 19:42,38,Out
23-11-2018 19:36,39,Out
23-11-2018 19:34,38,Out
23-11-2018 19:30,38,Out
23-11-2018 19:28,38,Out
23-11-2018 19:24,37,Out
23-11-2018 19:18,37,Out
23-11-2018 19:16,38,Out
23-11-2018 19:12,37,Out
23-11-2018 19:06,37,Out
23-11-2018 19:02,37,Out
23-11-2018 19:00,38,Out
23-11-2018 18:58,37,Out
23-11-2018 18:56,36,Out
23-11-2018 18:52,37,Out
23-11-2018 18:50,37,Out
23-11-2018 18:48,36,Out
23-11-2018 18:46,37,Out
23-11-2018 18:38,37,Out
23-11-2018 18:34,38,Out
23-11-2018 18:32,37,Out
23-11-2018 18:26,38,Out
23-11-2018 18:24,38,Out
23-11-2018 18:22,37,Out
23-11-2018 18:20,38,Out
23-11-2018 18:18,37,Out
23-11-2018 18:16,38,Out
23-11-2018 18:14,38,Out
23-11-2018 18:12,37,Out
23-11-2018 18:10,38,Out
23-11-2018 18:06,37,Out
23-11-2018 18:00,38,Out
23-11-2018 17:58,37,Out
23-11-2018 17:52,38,Out
23-11-2018 17:42,38,Out
23-11-2018 17:40,39,Out
23-11-2018 17:38,38,Out
23-11-2018 17:36,39,Out
23-11-2018 17:34,39,Out
23-11-2018 17:32,38,Out
23-11-2018 17:30,37,Out
23-11-2018 17:28,38,Out
23-11-2018 17:26,39,Out
23-11-2018 17:24,39,Out
23-11-2018 17:22,39,Out
23-11-2018 17:20,38,Out
23-11-2018 17:18,39,Out
23-11-2018 17:16,39,Out
23-11-2018 17:12,39,Out
23-11-2018 17:10,38,Out
23-11-2018 17:02,39,Out
23-11-2018 16:52,39,Out
23-11-2018 16:50,40,Out
23-11-2018 16:48,39,Out
23-11-2018 16:46,40,Out
23-11-2018 16:44,39,Out
23-11-2018 16:32,39,Out
23-11-2018 16:30,39,Out
23-11-2018 16:28,40,Out
23-11-2018 16:22,40,Out
23-11-2018 16:20,40,Out
23-11-2018 16:18,39,Out
23-11-2018 16:14,40,Out
23-11-2018 16:12,40,Out
23-11-2018 16:08,40,Out
23-11-2018 16:04,39,Out
23-11-2018 16:02,39,Out
23-11-2018 16:00,40,Out
23-11-2018 15:58,40,Out
23-11-2018 15:54,39,Out
23-11-2018 15:52,40,Out
23-11-2018 15:50,41,Out
23-11-2018 15:48,40,Out
23-11-2018 15:46,39,Out
23-11-2018 15:44,40,Out
23-11-2018 15:34,40,Out
23-11-2018 15:32,40,Out
23-11-2018 15:30,40,Out
23-11-2018 15:26,41,Out
23-11-2018 15:20,40,Out
23-11-2018 15:16,41,Out
23-11-2018 15:14,40,Out
23-11-2018 15:08,41,Out
23-11-2018 15:06,40,Out
23-11-2018 15:04,41,Out
23-11-2018 15:02,40,Out
23-11-2018 14:58,41,Out
23-11-2018 14:54,40,Out
